0.0687801	-0.03337264	0.4749428	0.014433768	0.07511804	0.05445637	-0.06389787	0.042570148	0.11825194	0.07785444	0.018745938	-0.15932062	0.09475633	-0.07416877	-0.1359837	0.1768008
0.012449551	-0.06350067	0.40484568	-0.022060325	0.08783043	0.13576427	-0.0494459	-0.017955462	0.0362982	0.065866046	0.0868373	-0.16591984	0.15422381	-0.024908118	-0.09655848	0.04533204
0.024651766	-0.06861925	0.3328119	-0.012906042	0.025436569	0.13068956	-0.040880155	-0.07353207	0.045812774	0.079573415	0.113281704	-0.14429814	0.120760255	-0.07927046	-0.11885966	0.11647474
0.120415956	0.20202361	0.19433804	0.1653225	0.19253202	-0.15498058	-0.3149999	0.123739205	0.24700193	-0.268247	-0.15254247	0.10731814	-0.1811957	0.21844298	0.22431785	0.1335803
0.08947292	0.00076041085	0.5284189	0.037395924	0.1452156	0.05574701	-0.15373804	0.07198867	0.13146006	-0.027429337	0.035408102	-0.10735375	0.087426096	-0.048965096	-0.113371655	0.13841087
-0.0899385	-0.16027169	0.0055187657	-0.10680932	-0.092764325	0.11522716	0.012634947	-0.096682474	-0.12347478	0.06679771	0.11726495	-0.117452405	0.17047758	-0.074339196	-0.14347763	-0.10115306
0.04396948	-0.09881309	0.46317032	-0.07120796	0.036474023	0.13332184	-0.009701131	-0.064409636	0.00073217176	0.069971256	0.11992235	-0.21934208	0.20093769	-0.06670101	-0.2123485	0.059857614
0.17921388	0.1506718	0.15384962	0.1455436	0.15244015	-0.17664245	-0.2384842	0.13670132	0.18520999	-0.19912916	-0.13783553	0.1736353	-0.17353804	0.22600687	0.23358868	0.15170649
0.0020833663	-0.07541063	0.07465119	-0.040005084	-0.046054266	0.027504448	-0.06744744	-0.018443612	-0.045192182	0.025540337	0.035807997	-0.057268888	0.059029605	-0.074791275	-0.08423983	-0.021448126
0.04229533	-0.04491569	0.43448704	-0.020786097	0.061857436	0.074833535	-0.0766479	-0.007152609	0.053385578	-0.04753411	-3.835777e-05	-0.051692475	0.11122319	0.018493444	-0.008018561	0.13532287
-0.08504482	-0.06412015	0.1728883	-0.07497151	-0.044612955	0.1610047	-0.030882273	-0.1054112	-0.045323256	0.124516815	0.092972174	-0.08065179	0.15399618	-0.14812487	-0.13187256	0.024127629
0.1188854	0.08000605	0.39933327	0.089691475	0.13362569	-0.051456578	-0.16631152	0.0910273	0.1844905	-0.08988532	-0.072086886	0.030846227	0.0030098904	0.09540326	0.016369417	0.21470791
0.19301489	0.20557405	0.44004044	0.22185381	0.23344463	-0.16899386	-0.20743817	0.15634204	0.24752542	-0.21787928	-0.20309284	0.082313836	-0.17958626	0.15763068	0.1371361	0.20890018
-0.10180089	-0.13071118	0.12436837	-0.109205455	0.0170162	0.15840428	-0.033987466	-0.1098729	-0.012290949	0.06672625	0.16950364	-0.114322126	0.1643775	-0.0841024	-0.09846749	-0.029735832
-1.0779587	-0.98820424	-1.2089505	-1.056559	-1.1692326	0.91007614	1.1513876	-0.9685242	-1.1158317	1.1908041	0.89202386	-0.7203849	1.1468933	-1.11341	-0.9505575	-1.0893762
-0.030795762	-0.08946689	0.33315474	-0.014040368	0.06840875	0.10792925	-0.042183004	-0.06910183	-0.011620148	0.021360831	0.0799117	-0.13939969	0.08612965	-0.039261937	-0.09755116	0.05756729
0.055867597	-0.048588917	0.46135443	0.03187403	0.053361773	0.08458378	-0.108985744	0.054855663	0.04228998	0.06035208	0.014420372	-0.093590714	0.16089658	-0.015921425	-0.095492214	0.14722227
0.2156298	0.1884006	0.1804747	0.14817618	0.17870729	-0.13329677	-0.23644099	0.19568646	0.18242131	-0.29584014	-0.21160793	0.14621696	-0.25120962	0.19438422	0.18153211	0.2122563
0.1378327	0.18592869	0.26100543	0.13534932	0.18279013	-0.07863502	-0.22302826	0.07275977	0.19006751	-0.25635287	-0.095580675	0.07324616	-0.13151906	0.18957385	0.15935473	0.14137726
0.9644961	1.0417776	0.98989904	1.045243	1.1123503	-0.9750677	-1.1944685	1.0027266	1.0933443	-1.2874206	-0.8464413	0.8578921	-1.1938144	1.2435895	1.0592874	0.97008514
0.759424	0.77677715	0.8239502	0.8082966	0.83967835	-0.743103	-0.9422081	0.73312956	0.8242631	-0.97965926	-0.65310633	0.6874007	-0.8950637	0.9183029	0.83962786	0.69579357
0.009261557	0.015293567	0.25032666	0.01901222	0.072098345	0.016732477	-0.0852112	0.045221116	0.04224766	-0.07929716	0.00078024645	-0.029521756	-0.04268216	0.06671795	0.023479493	0.051288776
-0.021963667	-0.11322912	0.23591866	-0.07676371	-0.076392934	0.1659207	0.065407775	-0.04503473	-0.02826926	0.19632827	0.09878851	-0.09571336	0.25090992	-0.118383646	-0.15550931	0.033105556
0.072761305	0.033067886	0.12406131	0.066630945	0.09424023	0.009118681	-0.12051548	-0.0023941451	0.048754893	-0.046266656	-0.027530653	0.05841271	-0.03109309	0.02217459	0.038461346	0.05980798
0.2310387	0.2576112	0.10076313	0.32243755	0.27489093	-0.30638623	-0.27290025	0.30171794	0.23567514	-0.2773557	-0.30524996	0.3655803	-0.31215402	0.27120343	0.26588583	0.20660563
0.11721267	0.08537045	0.40510705	0.0433266	0.14205278	0.0067870645	-0.112149045	0.0375092	0.17281137	-0.025429472	-0.03433585	-0.0001414729	-0.006518026	0.082424134	0.06820328	0.13522257
0.060091373	0.11072246	-0.06995727	0.12639172	0.10490968	-0.12075379	-0.13820028	0.13775289	0.12507463	-0.17096435	-0.14310507	0.13080509	-0.21330574	0.1560657	0.10866229	0.07430584
0.037036903	-0.05775939	0.16801709	-0.00042294027	-6.74733e-05	0.06697763	-0.07070142	0.0022953697	0.046976525	0.024904395	0.05837225	-0.06426642	0.064392515	-0.017769199	0.02317025	0.023574185
0.071530536	0.060231116	0.17175166	0.09620597	0.09707322	-0.1214361	-0.12846026	0.12033952	0.117970005	-0.12840286	-0.022077823	0.044787783	-0.06366484	0.08876182	0.10172709	0.13091278
-0.004458156	-0.088548854	0.13857515	-0.022756848	-0.014846928	0.024430688	0.00047243846	-0.06604923	-0.048296772	0.067291476	0.0152609125	-0.035577696	0.038810723	-0.028075034	-0.09485507	0.04935754
-0.01973401	-0.08587476	0.19387773	-0.058981188	-0.0033817044	0.0927451	0.086369656	-0.0625794	-0.075538866	0.10637692	0.061496645	-0.10909104	0.13613059	-0.08284006	-0.12736097	0.06037426
0.18774645	0.19382097	0.3670844	0.2247565	0.29780382	-0.10727474	-0.3112459	0.16999109	0.29469463	-0.25598052	-0.16448528	0.09247544	-0.13465275	0.21735038	0.15100564	0.2071887
-0.18309787	-0.22664604	0.016485775	-0.24519572	-0.19778076	0.20027342	0.20600873	-0.17898306	-0.22064097	0.29367813	0.20490395	-0.18861945	0.25230488	-0.26716983	-0.217877	-0.15616098
0.09762992	0.15175882	-0.07516911	0.19485313	0.07310699	-0.21464296	-0.16157036	0.1690409	0.12125515	-0.1667	-0.19413806	0.16646886	-0.18583198	0.14536919	0.18047304	0.08562438
0.30323213	0.31802955	0.48104036	0.3547052	0.3453111	-0.24497329	-0.3944216	0.35358864	0.38283843	-0.31351668	-0.23077092	0.17801711	-0.29369614	0.33654118	0.21983334	0.3337563
0.27978104	0.25321728	0.44854584	0.30052322	0.29639807	-0.29791012	-0.36114928	0.29483333	0.29693764	-0.288187	-0.3181907	0.268017	-0.23814872	0.34150517	0.2700625	0.38458255
0.52882314	0.44083273	0.59833246	0.4503975	0.53596973	-0.43122974	-0.52959996	0.48048002	0.4820645	-0.4705414	-0.42947334	0.43353775	-0.4542774	0.4470959	0.48232841	0.53809404
0.26420334	0.22625677	0.35112768	0.22270666	0.24965039	-0.22773318	-0.30012262	0.29214212	0.24460651	-0.24360497	-0.22265753	0.17016877	-0.18347512	0.292392	0.17199485	0.22771211
-0.27600563	-0.27097082	-0.10360791	-0.26429218	-0.24016969	0.32183498	0.23038037	-0.24015605	-0.23534034	0.26080778	0.25244305	-0.26949412	0.25147435	-0.21580371	-0.21054065	-0.17873663
0.10349764	-0.008239724	0.44895163	0.08097689	0.08578696	0.04918689	-0.09237676	0.026848141	0.06323883	0.02204802	-0.029437382	-0.0080609135	0.051463563	0.017819382	-0.050456624	0.10071458
0.17970553	0.18679476	0.18892969	0.17572303	0.18652663	-0.14873321	-0.20655514	0.18065132	0.17547543	-0.2708057	-0.15178096	0.2369337	-0.1841008	0.18765289	0.17917499	0.19134767
-0.40174836	-0.49194586	-0.39145085	-0.44116583	-0.5000292	0.40673217	0.41330534	-0.47958058	-0.44314712	0.5318098	0.43272722	-0.4228247	0.47661364	-0.5068153	-0.50688076	-0.47876877
0.35253635	0.33496928	0.41832048	0.33467925	0.34535635	-0.2733538	-0.33559933	0.27581036	0.29736957	-0.33913332	-0.25107163	0.24717018	-0.267097	0.34363264	0.3395224	0.36945248
0.0628838	0.08942124	-0.045989446	0.0932052	0.15933652	-0.13550505	-0.1765786	0.066651836	0.12162552	-0.18302304	-0.08834165	0.13283357	-0.12044552	0.16227582	0.1904597	0.02468305
0.043933142	-0.012359184	0.37856767	0.05007539	0.10600008	0.013636094	-0.104880184	0.043217152	0.089230634	-0.0013698988	0.039744124	-0.042126387	0.035475854	-0.01997621	-0.05328785	0.15224978
0.33049482	0.307393	0.26382247	0.25968936	0.38195083	-0.27681926	-0.37007764	0.27023458	0.31038848	-0.40100744	-0.26876166	0.22325505	-0.40092477	0.3325098	0.33444944	0.30226243
